,Items,Support,Confidence,Ground-Truth,Ground Truth
0,"{'mikrotik mikrotik', 'CISCO | ROUTER | CRS-1'}",0.002795338235927,0.89041095890411,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
1,"{'mikrotik mikrotik', 'INTEL | ROUTER | RB750GR3'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
2,"{'MIKROTIK | CAMERA | SIAMOSERVIZISOLUZIONIWI4SPOTWI4TOWERISP', 'mikrotik mikrotik'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
3,"{'mikrotik mikrotik', 'MIKROTIK | CAMERA | SOLUTIONS3G'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
4,"{'mikrotik mikrotik', 'MIKROTIK | CAMERA | WI4SPOT'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
5,"{'mikrotik mikrotik', 'MIKROTIK | CAMERA | WI4TOWER'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
6,"{'mikrotik mikrotik', 'MIKROTIK | GATEWAY | V6'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
7,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | C-5S'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
8,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CCR1016'}",0.002795338235927,0.844155844155844,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
9,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CCR1016-12G'}",0.002795338235927,0.915492957746479,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
10,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CCR1016-12S'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
11,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CCR1036'}",0.002795338235927,0.942028985507246,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
12,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CCR1036-12G'}",0.002795338235927,0.878378378378378,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
13,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CCR1036-8G'}",0.002795338235927,0.942028985507246,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
14,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CCR1072-1G'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
15,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CCR12G'}",0.002795338235927,0.855263157894737,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
16,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CRS109-8G'}",0.002795338235927,0.878378378378378,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
17,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CRS125-24G'}",0.002795338235927,0.928571428571428,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
18,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | CRS212-1G'}",0.002795338235927,0.89041095890411,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
19,"{'MIKROTIK | ROUTER | CVE-2018-14847', 'mikrotik mikrotik'}",0.002795338235927,0.855263157894737,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
20,"{'MIKROTIK | ROUTER | DSTNAT7', 'mikrotik mikrotik'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
21,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | EMPLOYEES280'}",0.002795338235927,0.866666666666667,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
22,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | EXPLOITATIONVULNERABILITYHACKINGINFOSEC386'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
23,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | G-16S'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
24,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | G-2HND'}",0.002795338235927,0.902777777777778,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
25,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | G-2S'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
26,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | G-5HPACD'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
27,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | G-60AD'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
28,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | G-8S'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
29,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | GX4'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
30,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | HACQ2HND'}",0.002795338235927,0.942028985507246,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
31,"{'MIKROTIK | ROUTER | HND1', 'mikrotik mikrotik'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
32,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | INIT7'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
33,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | INIT7.NET'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
34,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | IPV6'}",0.002795338235927,0.792682926829268,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
35,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | L3'}",0.002795338235927,0.764705882352941,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
36,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | L4'}",0.002795338235927,0.822784810126582,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
37,"{'MIKROTIK | ROUTER | L5', 'mikrotik mikrotik'}",0.002795338235927,0.866666666666667,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
38,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | L6'}",0.002795338235927,0.915492957746479,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
39,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | LITE5'}",0.002795338235927,0.915492957746479,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
40,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | MIKROTIKCRS328-4C'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
41,"{'MIKROTIK | ROUTER | MIKROTIKRB2011IL', 'mikrotik mikrotik'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
42,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | MIKROTIKRB2011UIAS'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
43,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | MIKROTIKRB750UPR2'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
44,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | MIKROTIKRB951G'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
45,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | MIKROTIKRB951UI'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
46,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | MIKROTIKRBOMNITIKU-5HND'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
47,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | OMNITIKU-5HND'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
48,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | OSL4'}",0.002795338235927,0.89041095890411,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
49,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | P-4S'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
50,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB2011IL'}",0.002795338235927,0.915492957746479,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
51,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB3011'}",0.002795338235927,0.855263157894737,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
52,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB3011UIAS'}",0.002795338235927,0.802469135802469,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
53,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB450'}",0.002795338235927,0.902777777777778,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
54,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB450GX4'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
55,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB750GR3'}",0.002795338235927,0.878378378378378,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
56,"{'MIKROTIK | ROUTER | RB750R2', 'mikrotik mikrotik'}",0.002795338235927,0.866666666666667,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
57,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB911-5HN'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
58,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB911G'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
59,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB951G'}",0.002795338235927,0.822784810126582,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
60,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RB951UI'}",0.002795338235927,0.773809523809524,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
61,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RBM11G'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
62,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RBM33G'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
63,"{'MIKROTIK | ROUTER | ROUTER108', 'mikrotik mikrotik'}",0.002795338235927,0.855263157894737,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
64,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | ROUTERBOARD-450GX4'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
65,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | RULE6'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
66,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | S-1S'}",0.002795338235927,0.866666666666667,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
67,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | S-2HND'}",0.002795338235927,0.855263157894737,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
68,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | S-4S'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
69,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | S1'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
70,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | SIAMOSERVIZISOLUZIONIWI4SPOTWI4TOWERISP'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
71,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | SOCKS4'}",0.002795338235927,0.878378378378378,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
72,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | SOLUTIONS3G'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
73,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | TCP8'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
74,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | TECHNOLOGYFOUNDED1996HEADQUARTERSLATVIA'}",0.002795338235927,0.866666666666667,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
75,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | THEMFOLLOW386'}",0.002795338235927,0.970149253731343,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
76,"{'MIKROTIK | ROUTER | U-5HND', 'mikrotik mikrotik'}",0.002795338235927,0.955882352941176,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
77,"{'MIKROTIK | ROUTER | US-8', 'mikrotik mikrotik'}",0.002795338235927,0.855263157894737,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
78,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | V2'}",0.002795338235927,0.866666666666667,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
79,"{'mikrotik mikrotik', 'MIKROTIK | ROUTER | V2.6'}",0.002795338235927,0.866666666666667,MIKROTIK ROUTER,"MikroTik,MikroTik | router,router | "
